BaseP,EXP.cost,x,y,row,col,field,EXP.rate.ssopt,NR.ssopt,NR.min,NR.opp,NR.fs,yld.opt,yld.min,yld.fs,pro.opt,pro.min,pro.fs,NR.ffopt,yld.ffopt,pro.ffopt,EXP.rate.ffopt,NUE,cost.NUE,NR.act,yld.act,pro.act,sim
7.24,0.4,639105.9,5100790,23,12,sec35middle,73,213.894694414846,146.843451385325,71.06245184,186.4733394967,58.10694,46.32172,57.28606,13.79946,10.753405,15.2172,213.894694414846,58.10694,13.79946,73,0.2133286,6.22919512,208.261015044449,57.1671726921458,13.6700057834288,2021EconCondition
7.24,0.4,639115.9,5100790,23,13,sec35middle,73,212.741006730567,142.289381668671,67.99320704,188.781520252486,57.95207,45.76082,57.54301,13.6879,10.666469,15.09418,212.741006730567,57.95207,13.6879,73,0.2134372,6.23236624,186.969997318009,53.411739263,12.6710575447363,2021EconCondition
7.24,0.4,639125.9,5100790,23,14,sec35middle,73,206.416796878403,141.718855577187,68.20858496,183.492457752271,57.10012,45.80018,56.74071,13.52644,10.540649,14.91613,206.416796878403,57.10012,13.52644,73,0.2126574,6.20959608,154.268729881143,48.6485727249792,12.03559357709,2021EconCondition
7.24,0.4,639145.9,5100790,23,16,sec35middle,73,191.946717454607,133.107616646671,62.542712,173.581968728771,55.15675,44.76475,55.29288,13.28849,10.355226,14.65373,191.946717454607,55.15675,13.28849,73,0.2210362,6.45425704,145.419952567154,47.5383565550208,11.8090127654037,2021EconCondition
7.24,0.4,639155.9,5100790,23,17,sec35middle,75,175.801882180781,124.051686250889,55.1323654399999,158.640256966858,53.03489,43.41052,53.2783,13.4573,10.426886,14.75514,174.814111673657,52.80062,13.38045,73,0.2174054,6.522162,138.354316604815,46.526240826927,11.9087951458801,2021EconCondition
7.24,0.4,639165.9,5100790,23,18,sec35middle,75,169.852352262351,118.815752684449,51.26426336,154.129226784607,52.22796,42.70363,52.64468,13.40986,10.390129,14.70313,169.538742888129,52.08679,13.33328,73,0.2172115,6.516345,129.897352961243,45.3744279552604,11.856827461365,2021EconCondition
7.24,0.4,639175.9,5100790,23,19,sec35middle,73,168.514438316128,117.937731037985,50.73829472,152.116975353029,51.95298,42.60751,52.3571,13.29515,10.360414,14.66108,168.514438316128,51.95298,13.29515,73,0.2195696,6.41143232,130.760842665174,45.5153024970729,11.8261182234648,2021EconCondition
7.24,0.4,639185.9,5100790,23,20,sec35middle,73,171.880938591944,126.02186871604,57.04050656,154.021441529311,52.41418,43.75923,52.61579,13.28877,10.355443,14.65404,171.880938591944,52.41418,13.28877,73,0.2189699,6.39392108,140.104815096954,46.8176722056473,11.8309623532574,2021EconCondition
7.24,0.4,639205.9,5100790,23,22,sec35middle,73,171.560220258522,128.699897712232,59.23061984,154.080020251356,52.37493,44.15947,52.6159,13.26269,10.335119,14.62528,171.560220258522,52.37493,13.26269,73,0.215143,6.2821756,153.140699996766,52.3443558252917,14.5520038717085,2021EconCondition
7.24,0.4,639215.9,5100790,23,23,sec35middle,73,171.024756535413,128.68287431393,59.30093504,156.085512152905,52.30531,44.17232,52.88458,13.24318,10.319917,14.60377,171.024756535413,52.30531,13.24318,73,0.2149324,6.27602608,147.309008228438,54.1884156238126,16.1655025309286,2021EconCondition
7.24,0.4,639225.9,5100790,23,24,sec35middle,73,173.203454587827,133.405871276512,63.00312608,157.297451309959,52.60454,44.84889,53.04824,13.23572,10.314103,14.59554,173.203454587827,52.60454,13.23572,73,0.215374,6.2889208,149.761708285969,54.4680339130834,16.1250586686752,2021EconCondition
7.24,0.4,639235.9,5100790,23,25,sec35middle,73,173.851000147749,131.283706124454,61.40333216,157.593439349286,52.69524,44.55653,53.08548,13.22437,10.30526,14.58303,173.851000147749,52.69524,13.22437,73,0.2156453,6.29684276,171.003501420797,52.2277532416251,13.1598026032438,2021EconCondition
7.24,0.4,639245.9,5100790,23,26,sec35middle,73,173.894047441221,133.64976163947,63.31765664,159.681003365146,52.7045,44.90637,53.36624,13.20722,10.291893,14.56411,173.894047441221,52.7045,13.20722,73,0.2164149,6.31931508,148.244665415108,47.9769803622187,11.7415777722967,2021EconCondition
7.24,0.4,639265.9,5100790,23,28,sec35middle,73,179.661680780526,133.782701929696,63.83618336,163.719936272998,53.51337,45.00113,53.89429,13.11407,10.219305,14.46139,179.661680780526,53.51337,13.11407,73,0.2161772,6.31237424,145.942893164258,47.7119286359313,11.6595468420744,2021EconCondition
7.24,0.4,639275.9,5100790,23,29,sec35middle,75,176.579622385393,132.700492834402,62.99294816,160.378807561004,53.18466,44.84703,53.43744,13.18948,10.219379,14.4615,176.425708900984,53.07077,13.11417,73,0.2136925,6.410775,147.578356148757,47.9313948734104,11.6483148052643,2021EconCondition
7.24,0.4,639285.9,5100790,23,30,sec35middle,73,176.444356762325,134.610275631038,64.48549088,161.178344998469,53.07359,45.11979,53.54649,13.11301,10.218477,14.46022,176.444356762325,53.07359,13.11301,73,0.216418,6.3194056,146.733861664928,47.8262073029729,11.6650564157471,2021EconCondition
7.24,0.4,639295.9,5100790,23,31,sec35middle,73,177.193841217594,134.975169435377,64.75690208,162.151165415245,53.17544,45.16939,53.6802,13.11583,10.220675,14.46333,177.193841217594,53.17544,13.11583,73,0.2163369,6.31703748,150.712132763507,48.3685126787437,11.6558624059779,2021EconCondition
7.24,0.4,639305.9,5100790,23,32,sec35middle,73,169.976615290085,126.674870987116,58.55493728,154.822111274662,52.20238,44.03599,52.66461,13.05682,10.174694,14.39826,169.976615290085,52.20238,13.05682,73,0.2210923,6.45589516,144.527568518781,47.5429467324074,11.5983640525539,2021EconCondition
7.24,0.4,639315.9,5100790,23,33,sec35middle,73,172.480370237032,124.603941850952,56.90129888,156.922335293898,52.54272,43.73379,52.95365,13.06564,10.181564,14.40798,172.480370237032,52.54272,13.06564,73,0.2222287,6.48907804,141.63522164892,47.1519260981992,11.6305116240947,2021EconCondition
7.24,0.4,639325.9,5100790,23,34,sec35middle,73,174.641043309733,131.487561615827,62.37324416,157.363485958695,52.84417,44.73378,53.00893,13.04226,10.163342,14.3822,174.641043309733,52.84417,13.04226,73,0.2217315,6.4745598,146.190399226134,47.7871329547438,11.5932177058899,2021EconCondition
7.24,0.4,639335.9,5100790,23,35,sec35middle,75,176.137430552141,126.394385450897,58.2567679999999,159.339871668551,53.1327,43.9815,53.28617,13.14974,10.188588,14.41792,175.987756867841,53.0203,13.07465,73,0.2188555,6.565665,140.455387275088,46.9814006338896,11.6357821642138,2021EconCondition
7.24,0.4,639345.9,5100790,23,36,sec35middle,73,179.262085877665,130.013281772692,60.83550272,161.192065478605,53.45533,44.45276,53.55221,13.12871,10.230712,14.47753,179.262085877665,53.45533,13.12871,73,0.2220856,6.48489952,146.101280274949,47.7167887256187,11.6589851133893,2021EconCondition
7.24,0.4,639355.9,5100790,23,37,sec35middle,75,185.235505278877,124.629352402004,56.43333344,166.807710456584,54.35538,43.64827,54.33286,13.2529,10.268515,14.53103,184.76182744639,54.19661,13.17722,73,0.2192997,6.578991,158.349806114482,50.1047725812602,12.7324400085661,2021EconCondition
7.24,0.4,639365.9,5100790,23,38,sec35middle,73,189.666207765483,124.491283021163,55.7664608,175.954049002721,54.84139,43.5264,55.62442,13.30932,10.371457,14.6767,189.666207765483,54.84139,13.30932,73,0.2223908,6.49381136,173.923008136595,55.3244378000875,14.6652370298648,2021EconCondition
7.24,0.4,639375.9,5100790,23,39,sec35middle,73,184.741750999195,121.615317898457,53.25322592,171.101439839492,54.15746,43.06711,54.98396,13.37815,10.425092,14.7526,184.741750999195,54.15746,13.37815,73,0.2223883,6.49373836,171.400599597505,55.0269726042292,14.7536656028324,2021EconCondition
7.24,0.4,639385.9,5100790,23,40,sec35middle,73,185.290913692975,122.213124702635,53.14258208,170.78606732947,54.21484,43.04689,54.9971,13.52235,10.537462,14.91162,185.290913692975,54.21484,13.52235,73,0.2177313,6.35775396,172.785399597711,55.2893309636167,14.9208978300704,2021EconCondition
7.24,0.4,639395.9,5100790,23,41,sec35middle,132,167.007674640647,114.295233752374,46.6298624,148.109457897592,55.45516,41.8567,51.93209,15.55127,10.618554,15.02637,160.194386613806,50.77896,13.62641,73,0.1787518,9.43809504,146.398640133634,51.693819621173,15.0245668787964,2021EconCondition
7.24,0.4,639405.9,5100790,23,42,sec35middle,141,153.662531660388,100.96049645576,35.20427168,131.904041128841,54.79412,39.76869,49.87232,16.44814,10.880506,15.39706,142.312586273893,48.33522,13.96257,73,0.1661312,9.36979968,126.599952312301,49.1213453325188,15.3868266503483,2021EconCondition
7.24,0.4,639415.9,5100790,23,43,sec35middle,141,144.299443693232,96.7501039075178,31.5664313599999,120.965437313362,53.63075,39.10388,48.4399,16.60194,10.982242,15.54103,131.548666238856,46.87358,14.09312,73,0.1661559,9.37119276,121.833707208052,48.5602157810937,15.5413287598216,2021EconCondition
7.24,0.4,639425.9,5100790,23,44,sec35middle,126,137.255370012941,94.792891584511,29.70217568,111.974760608465,51.25628,38.76319,47.27361,15.92469,11.07808,15.67665,121.766109015967,45.54948,14.21611,73,0.1850951,9.32879304,104.500075599096,46.2189430042833,15.6657250801602,2021EconCondition
7.24,0.4,639435.9,5100790,23,45,sec35middle,126,143.542164052821,101.899157519777,34.4825696,124.290286621375,52.31866,39.6368,49.13094,16.18097,11.256368,15.92894,137.365374059783,47.71656,14.4449,73,0.1853651,9.34240104,119.81187655253,48.4865802202771,15.9178063695537,2021EconCondition
7.24,0.4,639445.9,5100790,23,46,sec35middle,126,145.527427984868,103.470102994684,35.4240272,126.994189562426,52.68044,39.80885,49.57641,16.28605,11.329465,16.03239,139.242425070904,47.99253,14.5387,73,0.1853947,9.34389288,139.395781680024,51.348133013073,16.0557988975274,2021EconCondition
7.24,0.4,639455.9,5100790,23,47,sec35middle,126,151.858125247691,112.262857560892,41.68131392,133.406422082329,53.72404,40.95236,50.60072,16.46949,11.457076,16.21297,147.213955567041,49.12399,14.70246,73,0.1884158,9.49615632,128.716269095822,49.9193372086041,16.2000636501154,2021EconCondition
7.24,0.4,639465.9,5100790,23,48,sec35middle,126,143.915871007978,111.442600481159,40.94122592,124.34587234029,52.66035,40.81711,49.37841,16.51964,11.49196,16.26233,138.307845987535,47.91708,14.74722,73,0.1878378,9.46702512,134.787720504399,50.8719222650938,16.2801010169188,2021EconCondition
7.24,0.4,639475.9,5100790,23,49,sec35middle,42,123.521918302436,103.147883119227,34.70921984,100.422943629221,44.12558,39.67822,46.02574,13.1894,11.469477,16.23052,116.43997020906,44.915,14.71837,73,0.2888547,4.85275896,98.2640128755666,45.7198373663938,16.227975642678,2021EconCondition
7.24,0.4,639485.9,5100790,23,50,sec35middle,40,117.486447411331,99.3596806939,31.92156416,95.4721613055482,43.21547,39.16878,45.30869,13.05812,11.440754,16.18987,112.489852228641,44.365,14.68151,73,0.2971286,4.7540576,93.5096110251248,45.0286845265666,16.1865692353845,2021EconCondition
7.24,0.4,639495.9,5100790,23,51,sec35middle,41,115.942321546113,96.6522823519706,29.41883552,94.1202745146524,43.02191,38.71141,45.26551,13.27008,11.583205,16.39145,106.834468893368,43.63924,14.86432,73,0.2881595,4.7258158,87.1742035881381,44.243733839498,16.3675424653181,2021EconCondition
7.24,0.4,639505.9,5100790,23,52,sec35middle,41,119.348400590728,101.05300597257,32.77481312,101.889099823839,43.48833,39.32471,46.34361,13.26428,11.578139,16.38428,113.843610937809,44.59784,14.85781,73,0.2871344,4.70900416,100.811707119443,46.2036120117458,16.3888979222711,2021EconCondition
7.24,0.4,639515.9,5100790,23,53,sec35middle,41,115.757733382402,95.8237794169072,29.06955776,99.6175337039633,43.0134,38.64758,45.93652,13.1656,11.492001,16.26239,108.417947155473,43.82403,14.74728,73,0.2865585,4.6995594,94.7411528760208,45.2236897197,16.2468502310921,2021EconCondition
7.24,0.4,639085.9,5100800,24,10,sec35middle,73,234.864687016992,141.408778061141,66.58154048,211.038166697951,60.97147,45.50284,60.70964,13.87766,10.814341,15.30343,234.864687016992,60.97147,13.87766,73,0.2147448,6.27054816,232.896488491316,61.0723939765625,14.1280884163001,2021EconCondition
7.24,0.4,639095.9,5100800,24,11,sec35middle,73,213.517333427689,144.784046545637,69.44777408,187.481717817901,58.05539,46.02664,57.42889,13.80701,10.759286,15.22552,213.517333427689,58.05539,13.80701,73,0.2147208,6.26984736,207.113611943922,57.002028209875,13.6711275953443,2021EconCondition
7.24,0.4,639105.9,5100800,24,12,sec35middle,72,207.446454147427,142.019161993791,67.8199088,182.182858940345,57.17694,45.72915,56.63275,13.63921,10.659594,15.08445,207.837454241132,57.28281,13.67908,73,0.2136336,6.15264768,195.894971226192,55.2910607296458,13.3860443001723,2021EconCondition
7.24,0.4,639115.9,5100800,24,13,sec35middle,73,209.046034545888,138.617210595797,65.5493024,186.562430784229,57.45345,45.3142,57.19066,13.59052,10.590585,14.98679,209.046034545888,57.45345,13.59052,73,0.2134372,6.23236624,169.89315831688,50.8999375138959,12.2842742345806,2021EconCondition
7.24,0.4,639125.9,5100800,24,14,sec35middle,73,203.751226558338,138.11002188513,65.66990528,182.624979182589,56.74282,45.33624,56.5961,13.4656,10.493241,14.84904,203.751226558338,56.74282,13.4656,73,0.2126574,6.20959608,150.487784925721,48.1382013885,11.9541769002727,2021EconCondition
7.24,0.4,639145.9,5100800,24,16,sec35middle,73,193.057427903925,129.00109361608,59.6595152,174.437566313661,55.32233,44.23785,55.38797,13.21736,10.299796,14.5753,193.057427903925,55.32233,13.21736,73,0.2210362,6.45425704,141.407098772585,47.0362868947291,11.7678883240675,2021EconCondition
7.24,0.4,639155.9,5100800,24,17,sec35middle,75,179.600684257671,122.106504588658,53.88403808,162.426468683489,53.56211,43.18239,53.77522,13.39348,10.377438,14.68517,178.543719041672,53.32003,13.317,73,0.2174054,6.522162,136.8928403617,46.3499907157188,11.8428061467691,2021EconCondition
7.24,0.4,639165.9,5100800,24,18,sec35middle,75,173.209162218578,117.086547180602,50.15870048,157.804451320934,52.69488,42.50159,53.1294,13.35154,10.344946,14.63919,173.063665916067,52.57818,13.2753,73,0.2172115,6.516345,129.353319558129,45.3284015831007,11.8049277793161,2021EconCondition
7.24,0.4,639175.9,5100800,24,19,sec35middle,73,176.004211356012,122.071856473974,53.97334112,160.543251163545,52.97771,43.19871,53.50845,13.28891,10.355552,14.65419,176.004211356012,52.97771,13.28891,73,0.2195696,6.41143232,135.376356939313,46.152454750939,11.8142838961658,2021EconCondition
7.24,0.4,639185.9,5100800,24,20,sec35middle,73,171.833780307217,125.199333373414,56.466056,156.325915865464,52.41039,43.65425,52.92651,13.27352,10.343555,14.63722,171.833780307217,52.41039,13.27352,73,0.2189699,6.39392108,139.801513884859,46.7758072499251,11.8054566642052,2021EconCondition
7.24,0.4,639205.9,5100800,24,22,sec35middle,73,173.647908815451,126.659472297783,57.6419888,156.502019020328,52.66013,43.86915,52.94761,13.26359,10.335821,14.62627,173.647908815451,52.66013,13.26359,73,0.215143,6.2821756,156.260726155187,52.6309731340209,14.4865921651931,2021EconCondition
7.24,0.4,639215.9,5100800,24,23,sec35middle,73,174.582883830689,126.687809496692,57.71575136,158.32770834497,52.79016,43.88263,53.19381,13.25142,10.326331,14.61285,174.582883830689,52.79016,13.25142,73,0.2149324,6.27602608,147.958769451042,54.1682126600209,16.1062327098625,2021EconCondition
7.24,0.4,639225.9,5100800,24,24,sec35middle,75,179.130193443484,132.617253935541,62.28301088,161.660112333687,53.50633,44.71729,53.65252,13.33659,10.333361,14.62279,178.701179278961,53.35143,13.26044,73,0.2125283,6.375849,152.557505473477,54.8581500449376,16.1419385863414,2021EconCondition
7.24,0.4,639235.9,5100800,24,25,sec35middle,73,177.637771206636,133.360944852244,62.92613504,159.21474979274,53.20888,44.83482,53.3134,13.24537,10.321623,14.60618,177.637771206636,53.20888,13.24537,73,0.2156453,6.29684276,175.934357424787,53.1449714623125,13.3771716090904,2021EconCondition
7.24,0.4,639245.9,5100800,24,26,sec35middle,73,173.801644366736,135.373782825303,64.52855552,159.163254829546,52.68615,45.12766,53.30378,13.23658,10.314775,14.59649,173.801644366736,52.68615,13.23658,73,0.2164149,6.31931508,148.327055884937,47.960955120927,11.7506549964908,2021EconCondition
7.24,0.4,639265.9,5100800,24,28,sec35middle,75,182.275521189008,129.517207412453,60.31686656,165.066746514816,53.95435,44.35798,54.08978,13.23426,10.254077,14.5106,181.701880953454,53.78224,13.15869,73,0.2134649,6.403947,143.899948981961,47.3964416160146,11.6885475895487,2021EconCondition
7.24,0.4,639275.9,5100800,24,29,sec35middle,73,180.889012081581,129.415397924572,60.18712544,162.861125780717,53.66858,44.33427,53.79115,13.1702,10.263042,14.52328,180.889012081581,53.66858,13.1702,73,0.2164077,6.31910484,144.814238298445,47.5089513448062,11.6869977558452,2021EconCondition
7.24,0.4,639285.9,5100800,24,30,sec35middle,73,179.855104911722,129.680047202892,60.3631596799999,163.199957502442,53.52575,44.36644,53.83932,13.17701,10.268349,14.53079,179.855104911722,53.52575,13.17701,73,0.2165457,6.32313444,144.639464084973,47.4998934235667,11.7225497086026,2021EconCondition
7.24,0.4,639295.9,5100800,24,31,sec35middle,73,177.59342691987,135.073813822971,64.67181248,163.641285968045,53.22196,45.15384,53.89301,13.15176,10.248676,14.50295,177.59342691987,53.22196,13.15176,73,0.2164645,6.3207634,152.289257867386,48.5647133055979,11.6858413234635,2021EconCondition
7.24,0.4,639305.9,5100800,24,32,sec35middle,73,170.914592064866,126.460284055502,58.22880608,156.398725373662,52.32206,43.97639,52.88811,13.09252,10.20251,14.43762,170.914592064866,52.32206,13.09252,73,0.2212227,6.45970284,144.704370946863,47.5503910727408,11.6364795611323,2021EconCondition
7.24,0.4,639325.9,5100800,24,34,sec35middle,73,174.208061911056,131.538072555469,62.2078256,156.516892848942,52.77376,44.70355,52.9031,13.08743,10.198541,14.43201,174.208061911056,52.77376,13.08743,73,0.2218623,6.47837916,145.741791152435,47.7015792542646,11.6389661114784,2021EconCondition
7.24,0.4,639335.9,5100800,24,35,sec35middle,73,177.059405487398,128.390750963459,59.51073152,159.749451183923,53.15095,44.21066,53.35842,13.14266,10.241583,14.49292,177.059405487398,53.15095,13.14266,73,0.2221282,6.48614344,144.398965758494,47.4861671845563,11.6922194861507,2021EconCondition
7.24,0.4,639345.9,5100800,24,36,sec35middle,73,178.96053788508,131.013482946948,61.35824288,160.720492419115,53.40141,44.54829,53.50276,13.18661,10.275831,14.54138,178.96053788508,53.40141,13.18661,73,0.2222165,6.4887218,148.123993602795,47.9769452886396,11.7311536446409,2021EconCondition
